8000,0,697
6000,0,581
600,0,883
600,0,920
600,0,1013
100,0,529
100,0,607
600,0,568
2000,0,586
800,0,516
800,0,902
1000,0,544
8000,0,519
800,0,832
200,0,574
800,0,902
100,0,588
600,0,534
600,0,857
600,0,906
8000,0,801
800,0,3092
200,0,554
6000,0,799
200,0,554
200,0,1059
200,0,544
100,0,568
6000,0,854
200,0,702
6000,0,787
600,0,1235
8000,0,675
100,0,745
100,0,725
10000,0,934
1000,0,850
100,0,666
200,0,613
8000,0,719
1000,0,918
2000,0,992
6000,0,1543
800,0,670
10000,0,830
100,0,627
1000,0,660
600,0,946
10000,0,517
2000,0,518
800,0,865
600,0,850
10000,0,595
2000,0,532
6000,0,746
1000,0,726
10000,0,559
100,0,588
800,0,511
800,0,950
600,0,534
10000,0,648
6000,0,656
1000,0,2642
1000,0,760
800,0,773
100,0,647
600,0,926
8000,0,554
100,0,568
200,0,544
1000,0,508
6000,0,516
200,0,514
10000,0,616
800,0,506
2000,0,1821
800,0,735
8000,0,652
800,0,563
10000,0,670
200,0,564
100,0,607
10000,0,747
10000,0,550
200,0,544
8000,0,616
200,0,554
10000,0,579
100,0,627
10000,0,789
200,0,534
800,0,558
800,0,798
2000,0,651
600,0,534
6000,0,670
6000,0,737
10000,0,570
8000,0,760
2000,0,604
8000,0,537
200,0,574
100,0,607
100,0,580
1000,0,528
800,0,526
200,0,524
100,0,607
200,0,534
2000,0,1554
2000,0,625
6000,0,547
100,0,568
600,0,534
100,0,588
600,0,511
1000,0,792
1000,0,720
600,0,508
200,0,584
800,0,730
600,0,923
1000,0,722
600,0,534
200,0,544
600,0,541
1000,0,806
100,0,568
200,0,544
800,0,533
1000,0,772
800,0,840
2000,0,769
200,0,564
600,0,531
1000,0,544
800,0,713
800,0,887
2000,0,626
2000,0,528
2000,0,869
2000,0,512
10000,0,801
100,0,607
1000,0,548
800,0,521
6000,0,724
10000,0,628
100,0,509
100,0,450
1000,0,832
10000,0,1001
600,0,564
1000,0,510
6000,0,699
6000,0,584
6000,0,555
100,0,600
1000,0,696
2000,0,726
100,0,568
8000,0,666
2000,0,528
6000,0,613
10000,0,658
6000,0,600
200,0,544
8000,0,603
10000,0,604
2000,0,639
2000,0,526
800,0,531
200,0,554
10000,0,698
2000,0,679
8000,0,530
2000,0,516
100,0,620
800,0,533
8000,0,642
10000,0,669
800,0,513
2000,0,511
8000,0,702
800,0,800
200,0,504
1000,0,672
10000,0,673
1000,0,2327
1000,0,736
600,0,873
100,0,529
200,0,544
600,0,827
600,0,541
200,0,524
200,0,524
1000,0,728
10000,0,730
6000,0,605
600,0,867
600,0,990
600,0,541
10000,0,579
2000,0,517
2000,0,814
10000,0,753
800,0,645
10000,0,616
6000,0,548
200,0,564
800,0,715
200,0,495
8000,0,706
200,0,564
6000,0,639
800,0,541
200,0,1049
200,0,524
10000,0,631
100,0,627
800,0,533
100,0,588
100,0,647
10000,0,770
6000,0,569
2000,0,1724
6000,0,526
800,0,805
800,0,503
8000,0,615
200,0,594
10000,0,770
1000,0,668
200,0,534
10000,0,880
1000,0,686
8000,0,525
6000,0,1097
200,0,554
600,0,528
2000,0,747
2000,0,515
200,0,534
1000,0,538
2000,0,795
2000,0,655
2000,0,582
200,0,9009
10000,0,893
2000,0,742
1000,0,682
600,0,883
200,0,544
200,0,544
100,0,549
6000,0,756
200,0,594
6000,0,1159
600,0,551
200,0,891
10000,0,689
600,0,3588
800,0,528
800,0,730
1000,0,808
100,0,620
1000,0,728
10000,0,634
200,0,603
1000,0,708
10000,0,571
200,0,891
8000,0,745
200,0,524
10000,0,553
6000,0,730
600,0,813
8000,0,572
8000,0,612
200,0,504
2000,0,489
800,0,773
100,0,529
8000,0,757
600,0,521
8000,0,741
6000,0,729
100,0,470
6000,0,681
1000,0,504
600,0,704
100,0,666
200,0,485
6000,0,525
100,0,568
8000,0,582
6000,0,490
2000,0,575
8000,0,579
200,0,475
600,0,518
10000,0,812
600,0,528
800,0,546
800,0,743
600,0,501
200,0,693
6000,0,735
600,0,847
100,0,529
1000,0,754
6000,0,548
200,0,514
200,0,574
1000,0,708
600,0,843
2000,0,628
10000,0,670
2000,0,511
200,0,534
200,0,554
6000,0,606
6000,0,612
10000,0,655
800,0,518
800,0,793
1000,0,724
2000,0,710
10000,0,669
6000,0,555
2000,0,614
100,0,666
800,0,745
6000,0,661
6000,0,608
6000,0,492
6000,0,616
10000,0,610
200,0,504
100,0,627
100,0,509
2000,0,819
600,0,504
800,0,511
600,0,378
600,0,495
10000,0,614
200,0,495
6000,0,578
2000,0,613
2000,0,549
1000,0,784
1000,0,732
100,0,490
1000,0,530
10000,0,719
600,0,807
8000,0,603
100,0,607
2000,0,676
200,0,594
6000,0,1007
800,0,546
600,0,551
600,0,528
10000,0,852
8000,0,559
100,0,529
200,0,574
600,0,514
600,0,531
200,0,534
100,0,627
800,0,783
800,0,748
6000,0,554
8000,0,702
10000,0,544
200,0,504
10000,0,565
2000,0,614
1000,0,548
6000,0,799
200,0,544
200,0,554
800,0,892
100,0,568
600,0,524
1000,0,540
6000,0,530
2000,0,606
1000,0,520
200,0,554
6000,0,602
8000,0,719
6000,0,638
1000,0,718
6000,0,545
2000,0,631
8000,0,636
8000,0,630
8000,0,839
6000,0,534
6000,0,668
800,0,508
100,0,588
8000,0,662
2000,0,584
8000,0,542
1000,0,1005
6000,0,762
800,0,710
6000,0,601
10000,0,740
6000,0,664
800,0,713
800,0,501
800,0,862
1000,0,692
2000,0,645
2000,0,1436
2000,0,626
2000,0,649
8000,0,612
2000,0,695
8000,0,728
10000,0,893
8000,0,716
100,0,588
2000,0,622
100,0,647
2000,0,583
800,0,523
800,0,541
10000,0,817
600,0,531
800,0,526
200,0,1000
8000,0,746
100,0,705
8000,0,871
1000,0,762
1000,0,514
200,0,603
200,0,1000
2000,0,738
8000,0,622
2000,0,488
100,0,607
6000,0,594
100,0,529
800,0,518
8000,0,729
10000,0,538
600,0,857
2000,0,556
1000,0,660
8000,0,986
1000,0,740
600,0,538
1000,0,2269
2000,0,752
8000,0,645
6000,0,519
1000,0,550
8000,0,652
6000,0,583
1000,0,870
100,0,588
800,0,506
6000,0,520
100,0,529
2000,0,680
600,0,524
1000,0,750
6000,0,517
600,0,551
10000,0,637
10000,0,649
600,0,514
1000,0,495
1000,0,2231
1000,0,804
2000,0,722
6000,0,711
10000,0,572
1000,0,700
2000,0,755
6000,0,530
10000,0,634
6000,0,624
200,0,633
8000,0,606
600,0,518
600,0,853
8000,0,603
8000,0,503
6000,0,657
100,0,607
600,0,521
10000,0,613
800,0,521
100,0,549
1000,0,700
100,0,529
1000,0,802
600,0,893
10000,0,513
1000,0,788
8000,0,1008
6000,0,627
10000,0,585
10000,0,646
600,0,498
8000,0,703
600,0,548
200,0,1029
100,0,529
8000,0,717
800,0,785
100,0,588
100,0,568
100,0,588
8000,0,694
8000,0,518
1000,0,660
8000,0,650
100,0,640
600,0,3282
8000,0,729
600,0,528
6000,0,834
10000,0,663
8000,0,689
100,0,660
2000,0,728
800,0,528
200,0,603
100,0,627
10000,0,745
1000,0,532
8000,0,936
8000,0,745
800,0,675
200,0,574
2000,0,702
10000,0,925
10000,0,770
100,0,490
1000,0,499
800,0,805
2000,0,502
6000,0,613
6000,0,517
2000,0,489
2000,0,509
8000,0,648
800,0,533
200,0,504
2000,0,584
6000,0,737
200,0,544
8000,0,909
800,0,523
2000,0,705
6000,0,660
10000,0,576
2000,0,521
600,0,501
10000,0,758
200,0,514
800,0,645
200,0,504
800,0,760
600,0,953
10000,0,942
6000,0,496
600,0,541
1000,0,962
10000,0,532
100,0,627
800,0,728
6000,0,662
100,0,549
1000,0,708
2000,0,1244
10000,0,915
8000,0,603
8000,0,730
200,0,584
10000,0,510
1000,0,692
10000,0,861
6000,0,658
200,0,544
1000,0,514
100,0,509
600,0,933
6000,0,631
6000,0,678
10000,0,557
10000,0,573
200,0,554
600,0,534
800,0,528
200,0,514
200,0,435
200,0,524
800,0,546
10000,0,582
800,0,822
6000,0,594
2000,0,626
10000,0,751
10000,0,583
200,0,1128
10000,0,578
10000,0,688
1000,0,530
10000,0,784
8000,0,527
10000,0,863
600,0,521
10000,0,662
600,0,797
800,0,683
800,0,788
8000,0,561
800,0,506
1000,0,746
2000,0,801
800,0,835
8000,0,567
600,0,528
8000,0,687
10000,0,702
2000,0,787
200,0,574
1000,0,696
100,0,647
10000,0,570
1000,0,984
800,0,840
800,0,573
800,0,578
6000,0,783
2000,0,824
200,0,574
1000,0,712
600,0,554
1000,0,740
6000,0,551
10000,0,968
8000,0,479
6000,0,660
1000,0,956
2000,0,666
10000,0,667
2000,0,582
10000,0,818
800,0,531
200,0,950
800,0,835
10000,0,830
600,0,488
8000,0,517
2000,0,1474
1000,0,776
100,0,431
10000,0,750
1000,0,666
800,0,516
6000,0,831
6000,0,603
2000,0,618
200,0,445
6000,0,637
200,0,554
2000,0,636
8000,0,678
600,0,551
600,0,511
10000,0,572
200,0,534
800,0,531
100,0,588
10000,0,547
8000,0,535
6000,0,761
6000,0,558
100,0,607
8000,0,522
1000,0,694
6000,0,702
200,0,554
600,0,511
200,0,544
10000,0,610
8000,0,622
100,0,490
100,0,666
8000,0,621
200,0,1029
1000,0,648
8000,0,538
2000,0,507
10000,0,559
100,0,529
100,0,568
600,0,528
200,0,534
100,0,529
6000,0,725
8000,0,798
8000,0,688
800,0,842
100,0,549
800,0,755
100,0,588
200,0,584
800,0,523
6000,0,614
6000,0,581
1000,0,642
2000,0,702
8000,0,745
200,0,524
600,0,511
2000,0,612
600,0,528
2000,0,525
200,0,524
6000,0,588
8000,0,845
2000,0,1243
600,0,511
600,0,534
8000,0,729
2000,0,755
6000,0,719
600,0,847
200,0,792
100,0,588
800,0,743
1000,0,972
600,0,518
1000,0,742
800,0,518
100,0,647
2000,0,690
6000,0,624
600,0,531
800,0,827
2000,0,694
800,0,820
200,0,514
1000,0,524
600,0,524
10000,0,627
8000,0,529
10000,0,596
1000,0,706
8000,0,600
10000,0,856
6000,0,664
800,0,638
1000,0,608
6000,0,765
800,0,890
8000,0,676
10000,0,823
100,0,2392
6000,0,833
1000,0,518
6000,0,643
2000,0,741
6000,0,580
1000,0,499
10000,0,525
8000,0,636
600,0,883
600,0,511
2000,0,600
100,0,568
6000,0,567
6000,0,619
600,0,521
100,0,588
8000,0,717
2000,0,852
100,0,549
2000,0,605
100,0,660
6000,0,627
600,0,607
10000,0,923
8000,0,879
2000,0,1475
6000,0,616
2000,0,723
1000,0,540
200,0,554
200,0,514
6000,0,586
800,0,488
100,0,549
8000,0,721
100,0,607
600,0,531
8000,0,633
600,0,504
600,0,514
1000,0,654
100,0,549
600,0,847
600,0,611
200,0,643
10000,0,852
800,0,780
600,0,524
200,0,564
100,0,588
100,0,607
8000,0,658
8000,0,668
600,0,541
1000,0,742
8000,0,528
2000,0,595
800,0,476
2000,0,700
600,0,498
800,0,770
600,0,551
8000,0,539
6000,0,661
100,0,588
10000,0,888
1000,0,722
600,0,568
200,0,524
600,0,534
200,0,1019
10000,0,582
6000,0,575
10000,0,800
600,0,518
6000,0,605
600,0,784
100,0,529
100,0,627
1000,0,499
8000,0,673
800,0,730
800,0,857
2000,0,832
100,0,607
100,0,490
10000,0,578
100,0,509
2000,0,576
800,0,491
2000,0,527
6000,0,595
600,0,514
1000,0,656
800,0,506
100,0,509
100,0,411
200,0,930
100,0,520
800,0,837
800,0,770
800,0,728
8000,0,635
200,0,495
10000,0,674
800,0,546
10000,0,879
600,0,564
800,0,563
10000,0,908
8000,0,551
6000,0,622
100,0,588
100,0,568
800,0,885
800,0,1049
2000,0,614
600,0,853
10000,0,990
800,0,548
10000,0,902
8000,0,613
2000,0,1309
800,0,817
6000,0,610
1000,0,850
100,0,1274
100,0,627
10000,0,541
6000,0,686
1000,0,774
8000,0,534
800,0,917
8000,0,524
200,0,554
800,0,882
2000,0,842
6000,0,531
2000,0,612
10000,0,659
100,0,490
2000,0,1349
800,0,518
200,0,1000
200,0,554
10000,0,893
2000,0,1245
6000,0,571
200,0,574
800,0,840
2000,0,664
800,0,683
100,0,549
6000,0,547
200,0,574
2000,0,607
10000,0,546
800,0,820
600,0,538
800,0,518
10000,0,521
2000,0,1177
600,0,534
8000,0,667
1000,0,728
200,0,554
2000,0,1139
8000,0,681
8000,0,834
1000,0,508
10000,0,523
200,0,495
800,0,523
800,0,521
8000,0,583
600,0,498
2000,0,1233
100,0,647
10000,0,659
600,0,903
2000,0,503
2000,0,503
200,0,594
200,0,534
6000,0,594
1000,0,518
2000,0,645
200,0,504
200,0,524
10000,0,964
200,0,594
8000,0,703
10000,0,680
100,0,607
800,0,740
800,0,511
10000,0,632
8000,0,571
1000,0,1011
100,0,568
600,0,870
100,0,568
100,0,549
10000,0,600
800,0,728
6000,0,609
200,0,534
6000,0,778
6000,0,677
100,0,588
100,0,470
2000,0,1230
800,0,745
2000,0,609
800,0,513
200,0,534
100,0,588
10000,0,766
6000,0,827
200,0,455
800,0,503
200,0,514
100,0,549
1000,0,694
6000,0,638
1000,0,1261
100,0,490
6000,0,777
6000,0,697
2000,0,789
2000,0,822
2000,0,597
8000,0,528
600,0,531
1000,0,672
100,0,1360
100,0,588
600,0,2667
200,0,534
6000,0,628
2000,0,493
8000,0,679
100,0,490
6000,0,539
200,0,910
800,0,1034
100,0,549
200,0,594
1000,0,682
200,0,554
1000,0,489
600,0,521
6000,0,522
200,0,475
2000,0,517
200,0,544
8000,0,613
6000,0,508
100,0,509
200,0,514
600,0,514
1000,0,1816
800,0,498
1000,0,528
8000,0,542
800,0,680
100,0,540
2000,0,783
1000,0,544
1000,0,512
2000,0,674
800,0,531
2000,0,486
200,0,495
800,0,488
8000,0,832
10000,0,498
6000,0,806
600,0,853
200,0,920
1000,0,780
10000,0,639
100,0,520
10000,0,786
10000,0,916
800,0,773
2000,0,823
2000,0,606
2000,0,513
10000,0,656
8000,0,949
600,0,867
600,0,926
2000,0,608
8000,0,608
1000,0,516
8000,0,678
600,0,501
10000,0,880
100,0,588
2000,0,631
6000,0,679
6000,0,697
10000,0,620
10000,0,607
10000,0,860
6000,0,561
8000,0,524
800,0,753
100,0,640
6000,0,611
200,0,544
8000,0,510
10000,0,954
6000,0,620
6000,0,734
800,0,521
200,0,564
8000,0,861
2000,0,605
1000,0,724
10000,0,915
8000,0,532
2000,0,514
200,0,564
600,0,531
1000,0,744
10000,0,615
1000,0,544
800,0,855
6000,0,703
8000,0,577
800,0,865
6000,0,667
1000,0,708
1000,0,1726
6000,0,617
800,0,548
600,0,810
600,0,840
200,0,544
200,0,702
600,0,518
2000,0,1245
2000,0,693
10000,0,844
6000,0,681
1000,0,1764
200,0,564
6000,0,741
100,0,588
10000,0,613
200,0,465
6000,0,580
6000,0,578
200,0,485
200,0,544
1000,0,514
200,0,1009
800,0,728
600,0,787
200,0,534
600,0,495
8000,0,685
600,0,548
1000,0,712
1000,0,792
2000,0,607
6000,0,915
100,0,480
100,0,647
1000,0,686
10000,0,856
100,0,686
200,0,564
6000,0,553
100,0,509
100,0,540
8000,0,936
1000,0,497
200,0,544
800,0,573
8000,0,634
2000,0,640
6000,0,651
1000,0,740
600,0,554
10000,0,879
1000,0,528
200,0,554
6000,0,757
600,0,541
6000,0,637
1000,0,538
600,0,544
6000,0,600
200,0,544
600,0,810
200,0,554
800,0,491
8000,0,942
10000,0,575
200,0,534
800,0,693
800,0,827
8000,0,640
600,0,485
600,0,541
6000,0,588
6000,0,738
6000,0,524
10000,0,823
1000,0,530
600,0,534
10000,0,871
800,0,885
200,0,544
200,0,574
8000,0,803
1000,0,538
6000,0,636
600,0,813
6000,0,549
1000,0,986
200,0,564
600,0,544
100,0,588
2000,0,609
800,0,802
600,0,548
800,0,513
600,0,521
800,0,548
8000,0,665
10000,0,678
600,0,817
2000,0,514
600,0,514
6000,0,674
600,0,531
100,0,627
100,0,529
2000,0,733
800,0,533
6000,0,625
6000,0,584
100,0,1921
600,0,863
800,0,2114
800,0,568
600,0,544
2000,0,687
6000,0,615
200,0,574
100,0,607
2000,0,628
200,0,1029
600,0,847
800,0,892
1000,0,520
800,0,775
1000,0,1638
2000,0,818
8000,0,683
1000,0,652
200,0,594
200,0,1009
1000,0,534
600,0,544
8000,0,608
10000,0,849
8000,0,661
100,0,549
6000,0,684
1000,0,1896
100,0,540
600,0,857
1000,0,546
1000,0,528
8000,0,670
1000,0,532
600,0,534
2000,0,1195
100,0,568
100,0,627
10000,0,852
100,0,607
2000,0,647
1000,0,514
200,0,584
1000,0,734
10000,0,544
100,0,588
200,0,603
8000,0,713
6000,0,687
200,0,930
600,0,794
8000,0,857
1000,0,544
8000,0,599
800,0,738
2000,0,514
1000,0,530
2000,0,1234
6000,0,751
8000,0,842
600,0,531
6000,0,1011
600,0,548
8000,0,728
200,0,752
200,0,584
600,0,481
10000,0,550
8000,0,566
1000,0,688
1000,0,756
2000,0,884
2000,0,731
600,0,534
600,0,966
6000,0,669
800,0,523
800,0,523
100,0,627
800,0,793
2000,0,1159
8000,0,526
600,0,538
600,0,780
100,0,607
2000,0,632
600,0,787
1000,0,544
100,0,588
8000,0,525
10000,0,560
800,0,708
6000,0,788
100,0,568
10000,0,692
10000,0,811
100,0,549
10000,0,573
800,0,571
100,0,627
8000,0,904
2000,0,646
600,0,521
200,0,564
600,0,850
800,0,2423
800,0,496
600,0,970
8000,0,963
100,0,588
600,0,611
2000,0,611
600,0,528
200,0,554
8000,0,747
600,0,498
6000,0,720
10000,0,779
800,0,511
2000,0,661
10000,0,743
200,0,534
600,0,524
200,0,861
2000,0,708
200,0,574
6000,0,951
100,0,607
8000,0,691
1000,0,528
200,0,514
600,0,531
2000,0,601
10000,0,792
100,0,607
800,0,528
2000,0,836
200,0,554
600,0,541
800,0,528
200,0,544
200,0,534
2000,0,632
1000,0,760
8000,0,888
800,0,546
6000,0,684
6000,0,662
600,0,521
6000,0,677
8000,0,805
8000,0,535
200,0,564
200,0,564
600,0,528
100,0,607
100,0,1215
100,0,1274
8000,0,624
800,0,793
6000,0,515
600,0,531
2000,0,631
1000,0,526
10000,0,640
800,0,1276
100,0,549
1000,0,506
2000,0,815
200,0,554
8000,0,725
1000,0,510
6000,0,638
800,0,486
1000,0,588
100,0,549
800,0,498
200,0,524
8000,0,608
100,0,549
10000,0,593
100,0,549
800,0,523
200,0,930
6000,0,676
10000,0,659
100,0,568
800,0,503
10000,0,608
600,0,491
2000,0,549
1000,0,548
200,0,772
8000,0,664
8000,0,591
10000,0,519
800,0,887
600,0,800
6000,0,629
8000,0,767
800,0,526
6000,0,510
8000,0,734
100,0,509
200,0,603
600,0,956
8000,0,511
8000,0,662
600,0,518
8000,0,764
200,0,960
1000,0,520
600,0,514
10000,0,558
2000,0,619
800,0,541
600,0,521
10000,0,715
100,0,588
8000,0,503
600,0,1000
10000,0,906
2000,0,615
2000,0,573
10000,0,669
8000,0,561
600,0,514
600,0,551
600,0,548
2000,0,772
1000,0,528
10000,0,682
100,0,509
800,0,753
8000,0,849
200,0,564
100,0,568
2000,0,733
10000,0,562
600,0,916
8000,0,617
8000,0,582
100,0,607
2000,0,794
6000,0,514
600,0,541
200,0,564
600,0,544
800,0,740
10000,0,543
200,0,554
8000,0,809
1000,0,678
6000,0,769
600,0,2272
8000,0,609
100,0,588
2000,0,491
8000,0,612
10000,0,793
800,0,688
800,0,516
200,0,524
100,0,588
1000,0,768
2000,0,1272
200,0,742
200,0,554
8000,0,923
10000,0,537
2000,0,702
200,0,495
2000,0,503
100,0,568
8000,0,525
800,0,528
600,0,551
100,0,529
600,0,531
600,0,578
2000,0,1129
200,0,574
10000,0,542
8000,0,620
100,0,529
1000,0,728
100,0,549
10000,0,727
6000,0,783
8000,0,570
100,0,568
100,0,509
800,0,698
10000,0,780
600,0,837
600,0,940
6000,0,585
2000,0,597
100,0,509
200,0,504
6000,0,542
800,0,855
600,0,508
2000,0,830
100,0,568
200,0,504
200,0,584
1000,0,1626
8000,0,960
8000,0,782
600,0,534
2000,0,613
6000,0,734
6000,0,589
600,0,554
10000,0,868
600,0,797
800,0,526
2000,0,1157
10000,0,897
1000,0,530
6000,0,744
8000,0,663
1000,0,832
100,0,607
1000,0,756
200,0,574
8000,0,545
800,0,506
800,0,511
200,0,564
2000,0,507
8000,0,880
600,0,518
10000,0,605
800,0,476
200,0,564
2000,0,514
2000,0,506
600,0,498
6000,0,633
6000,0,810
600,0,877
100,0,529
200,0,990
1000,0,536
10000,0,509
1000,0,716
100,0,647
6000,0,680
1000,0,512
6000,0,657
8000,0,613
100,0,568
800,0,852
2000,0,1129
600,0,514
1000,0,510
10000,0,821
200,0,900
6000,0,574
6000,0,496
1000,0,978
8000,0,979
800,0,578
6000,0,628
1000,0,510
8000,0,594
800,0,533
10000,0,582
8000,0,732
800,0,755
600,0,508
10000,0,903
800,0,506
800,0,526
2000,0,788
8000,0,862
800,0,521
600,0,521
10000,0,844
2000,0,808
10000,0,844
10000,0,694
10000,0,626
800,0,705
600,0,940
2000,0,710
800,0,513
8000,0,824
6000,0,674
6000,0,692
100,0,1764
200,0,524
1000,0,714
100,0,490
1000,0,662
1000,0,532
100,0,1313
10000,0,575
1000,0,708
200,0,485
800,0,1251
2000,0,508
2000,0,611
100,0,509
2000,0,765
1000,0,518
1000,0,752
800,0,511
100,0,500
600,0,504
200,0,495
800,0,526
6000,0,665
200,0,574
100,0,666
200,0,653
6000,0,745
600,0,1009
200,0,603
10000,0,561
8000,0,638
800,0,543
800,0,538
10000,0,631
100,0,509
6000,0,536
6000,0,727
100,0,627
8000,0,907
6000,0,781
800,0,523
10000,0,672
100,0,901
200,0,1990
2000,0,618
800,0,750
1000,0,530
800,0,885
800,0,523
800,0,743
6000,0,572
200,0,544
2000,0,536
10000,0,802
8000,0,916
6000,0,722
10000,0,857
10000,0,607
6000,0,636
10000,0,902
800,0,543
2000,0,1270
800,0,526
1000,0,660
100,0,627
100,0,540
600,0,926
1000,0,528
1000,0,520
100,0,607
2000,0,823
10000,0,673
600,0,531
2000,0,610
10000,0,602
8000,0,635
600,0,797
100,0,588
100,0,1078
10000,0,888
8000,0,724
100,0,627
1000,0,706
1000,0,676
10000,0,545
1000,0,540
8000,0,917
8000,0,863
1000,0,704
1000,0,520
800,0,1663
100,0,627
800,0,810
200,0,1019
1000,0,514
2000,0,536
1000,0,1449
10000,0,609
2000,0,515
800,0,541
8000,0,947
100,0,640
6000,0,555
2000,0,610
100,0,647
6000,0,684
6000,0,841
100,0,549
10000,0,629
2000,0,523
600,0,551
200,0,564
200,0,871
1000,0,776
600,0,810
6000,0,733
2000,0,785
200,0,524
8000,0,649
2000,0,760
1000,0,1636
100,0,470
2000,0,841
2000,0,768
10000,0,782
600,0,558
6000,0,521
200,0,495
800,0,493
1000,0,618
200,0,554
100,0,627
6000,0,611
2000,0,703
10000,0,607
800,0,513
100,0,1160
8000,0,525
600,0,524
10000,0,529
2000,0,627
200,0,544
10000,0,756
200,0,544
8000,0,544
800,0,506
2000,0,603
100,0,627
200,0,584
6000,0,569
1000,0,532
600,0,548
800,0,526
6000,0,886
100,0,627
6000,0,529
6000,0,760
800,0,563
1000,0,534
10000,0,697
2000,0,632
2000,0,718
600,0,571
200,0,524
8000,0,837
10000,0,904
200,0,524
800,0,832
200,0,544
8000,0,831
10000,0,650
2000,0,747
100,0,588
100,0,607
2000,0,519
6000,0,795
2000,0,633
6000,0,678
800,0,850
6000,0,557
10000,0,655
8000,0,627
6000,0,644
2000,0,1116
800,0,563
10000,0,781
100,0,607
600,0,893
1000,0,530
600,0,860
600,0,538
6000,0,552
200,0,960
200,0,564
10000,0,915
10000,0,889
8000,0,524
200,0,554
2000,0,886
600,0,833
8000,0,651
10000,0,541
1000,0,720
10000,0,549
600,0,963
100,0,647
8000,0,604
8000,0,614
800,0,523
8000,0,937
2000,0,521
2000,0,728
8000,0,906
1000,0,706
10000,0,568
200,0,564
1000,0,1313
8000,0,550
600,0,514
800,0,508
6000,0,654
200,0,544
6000,0,667
2000,0,597
100,0,568
100,0,607
6000,0,608
2000,0,697
100,0,549
100,0,1137
200,0,524
200,0,643
100,0,529
1000,0,1495
600,0,863
2000,0,728
800,0,705
10000,0,581
600,0,897
10000,0,803
200,0,504
1000,0,1289
200,0,762
600,0,541
100,0,568
800,0,511
2000,0,517
800,0,743
2000,0,604
2000,0,621
8000,0,600
200,0,574
8000,0,900
1000,0,660
10000,0,554
2000,0,1389
100,0,1529
800,0,543
800,0,735
1000,0,1359
800,0,538
8000,0,758
600,0,511
1000,0,742
200,0,455
2000,0,709
1000,0,483
8000,0,667
8000,0,508
200,0,564
2000,0,520
1000,0,502
600,0,946
800,0,513
1000,0,968
600,0,916
8000,0,555
800,0,511
8000,0,754
10000,0,732
6000,0,617
10000,0,646
1000,0,796
1000,0,680
6000,0,799
200,0,534
100,0,529
800,0,740
6000,0,864
800,0,538
100,0,500
1000,0,508
8000,0,684
2000,0,590
100,0,647
1000,0,1359
800,0,526
8000,0,657
800,0,1463
2000,0,507
8000,0,784
200,0,613
2000,0,610
1000,0,522
2000,0,610
600,0,521
1000,0,514
800,0,511
100,0,588
1000,0,530
200,0,465
8000,0,592
200,0,495
6000,0,686
8000,0,561
8000,0,690
1000,0,520
600,0,551
2000,0,1056
200,0,534
1000,0,1309
100,0,529
2000,0,736
8000,0,642
6000,0,544
800,0,765
2000,0,511
800,0,720
800,0,526
600,0,481
100,0,627
800,0,763
100,0,529
6000,0,833
10000,0,750
800,0,543
100,0,607
100,0,627
6000,0,737
1000,0,722
800,0,1471
8000,0,864
2000,0,1041
800,0,538
2000,0,534
600,0,544
10000,0,571
200,0,564
2000,0,531
800,0,812
10000,0,563
100,0,568
1000,0,1321
800,0,745
200,0,544
